Raf,Mek,Plcg,PIP2,PIP3,Erk,Akt,PKA,PKC,P38,Jnk
646.9,3324.6,6120.9,833.9,2224.1,3448.4,2186.5,1481.8,1083.0,8850.4,1952.7
2468.0,2343.6,943.9,1883.1,1397.2,1377.3,2329.9,869.1,689.6,2703.2,1181.7
1371.9,386.4,3906.8,2749.6,3185.8,2464.8,537.7,2171.6,1110.6,836.9,2697.4
6814.5,5971.0,2974.2,1764.8,1521.7,876.9,1457.1,3739.9,7773.8,940.9,366.5
1182.4,3726.3,9488.4,5156.6,5055.5,916.3,937.2,627.0,1061.7,3756.6,6631.5
2383.7,1474.2,770.2,1652.4,2127.1,560.9,3778.9,1288.0,3601.6,1792.3,2293.4
1031.2,1372.4,3021.9,1627.5,747.0,1976.8,2461.5,5422.5,4546.2,1716.9,1166.9
1506.2,1189.2,2710.6,4160.3,4875.0,1300.1,1200.4,1291.7,385.4,690.7,1758.7
2449.0,2678.3,968.4,1220.6,1457.4,1332.9,3135.1,634.9,720.9,1424.0,606.4
395.3,547.4,1489.0,2994.2,3044.5,6440.3,1961.2,2184.1,1479.8,1538.5,9551.3
2228.5,2389.0,723.4,2510.8,3061.5,4395.1,2993.1,1633.7,1578.9,1706.7,1969.9
4984.7,4264.6,3302.1,9167.0,215.9,1251.3,1791.8,1056.0,859.4,457.7,1409.4
3696.8,3358.2,990.6,2156.4,5356.6,535.9,1592.3,2273.8,1822.6,3570.7,545.5
808.6,3120.1,463.2,3461.4,2591.1,3273.2,1242.1,2718.6,707.8,1297.8,1861.4
880.9,2152.7,723.9,2241.5,7284.3,661.6,1775.7,495.5,928.6,3170.2,1281.1
3274.5,2403.6,1717.1,793.5,3128.8,2306.1,532.5,835.8,197.3,606.4,1407.1
776.9,929.5,5499.7,4117.7,1037.2,3411.2,4778.6,2965.6,2296.5,4353.2,3346.3
685.1,1554.4,1162.5,4545.9,1136.4,990.5,4110.7,2225.5,9793.0,907.1,1193.8
4436.3,649.8,5196.6,688.2,2945.9,413.9,1874.5,604.5,8442.4,767.2,931.6
2774.8,1117.9,3165.2,1023.8,962.6,1768.6,683.0,2482.7,3647.7,2814.1,3024.9
387.7,1249.7,1507.7,5788.1,1135.6,286.8,809.8,1065.3,322.1,3924.4,515.1
2583.3,754.5,6036.5,1449.6,1232.4,2758.9,807.7,2865.3,1229.9,1123.6,1685.7
756.2,1552.0,2372.2,285.1,4328.8,3473.0,410.1,362.0,3545.8,3333.0,2976.3
577.4,7808.1,988.3,2189.8,2211.5,6466.2,1998.5,2521.7,1699.9,694.2,282.9
1855.8,584.1,2392.6,2036.5,1997.3,778.7,4143.2,2643.4,702.5,9460.1,1527.5
621.8,985.7,540.7,5364.4,4291.4,3266.9,2809.9,4908.3,1489.8,2535.5,944.3
1599.2,2591.7,153.7,1101.3,2063.2,1699.3,1259.0,2896.7,1026.4,680.3,4661.1
4163.5,1119.5,1711.4,3557.4,1872.9,2763.3,2645.1,1400.6,2731.9,835.5,2478.5
1704.0,1354.8,666.9,2008.9,1864.6,923.6,504.0,485.1,1475.5,2310.5,7942.5
1743.9,492.6,1532.2,4920.1,1047.1,4424.4,2080.9,3033.6,7999.1,415.8,3704.1
1676.1,846.1,1668.2,6993.8,5260.4,364.8,976.6,3844.2,1776.9,1782.2,515.6
995.9,610.0,481.7,661.0,860.5,983.5,921.8,4090.3,875.1,5658.7,1227.6
2569.2,2635.7,881.6,1390.7,1209.1,2435.6,1631.0,993.5,1988.7,2372.5,7942.9
1909.3,1822.6,2547.1,846.0,454.7,1408.6,4262.8,4850.5,402.0,3080.6,314.9
2610.6,2488.6,455.2,4024.0,7295.9,1719.9,2023.9,5903.5,734.3,749.3,923.8
1862.5,1858.5,1161.4,1421.7,1174.2,1219.9,977.7,984.0,364.8,1511.8,378.2
3295.9,1155.2,1643.3,1341.4,1487.3,4967.6,613.3,493.4,1989.2,1216.0,2410.8
3207.5,746.1,2929.9,798.3,1919.2,672.1,2009.6,1778.1,748.2,609.9,3296.2
1258.4,4062.8,1170.6,5124.3,846.7,5873.4,2078.7,2489.5,809.8,3240.1,3331.4
1394.7,327.9,742.0,741.9,2590.2,1246.3,1265.9,1149.3,5857.2,1874.8,2117.9
1101.6,1765.7,828.4,2380.3,722.5,3279.3,1004.3,3861.1,8315.2,1809.6,5163.1
3298.3,574.7,1975.8,2699.9,2916.6,2085.1,2063.7,1815.4,2011.3,679.3,1496.7
565.4,1214.3,1127.0,1070.9,779.3,2242.7,1401.8,1291.6,586.4,1424.7,4520.7
4576.3,2437.7,1427.8,2827.6,1060.1,1423.1,998.2,3739.4,3374.5,1758.6,7222.8
2515.0,2404.2,2206.8,658.6,884.1,1730.7,1742.2,2898.1,1059.7,1913.2,1940.8
2003.3,1831.9,588.1,296.2,851.2,1182.2,704.3,1729.3,4324.6,3231.9,2625.6
3976.9,862.9,1254.6,2956.8,1236.9,1292.2,8021.9,1951.5,7412.3,420.5,1091.5
2507.5,1948.8,349.2,1504.7,13074.4,2202.9,2932.3,1080.1,2196.5,1790.3,4425.1
4313.9,2504.9,1913.7,471.9,458.9,1930.5,3639.9,5246.9,887.3,540.6,3813.7
942.2,512.0,1218.1,1201.3,5198.6,3613.8,1002.3,5532.3,1998.2,4224.6,5227.8
1465.5,2855.7,1305.8,3805.0,1943.5,3898.2,6123.0,2801.2,1677.8,1700.3,169.8
1022.3,3812.6,3928.1,1004.6,2062.5,1554.0,3139.1,10581.8,3186.8,1057.7,1698.1
5549.9,585.8,1105.4,3190.6,5092.2,2943.0,1112.8,2777.3,2518.5,2393.8,1672.9
1886.3,874.8,13149.8,2050.0,2804.0,1518.8,3555.5,639.9,447.4,1764.5,9351.1
4753.6,946.9,2732.2,1087.0,2543.1,2706.8,3794.0,516.7,656.9,1702.0,791.6
744.1,2247.3,868.9,11005.2,1180.2,1456.5,2294.0,541.1,2715.7,2376.0,1367.2
2251.0,2546.9,5699.6,13362.5,773.4,640.4,1962.9,342.7,3039.8,1979.2,2425.6
1418.2,2217.2,2638.0,2121.8,616.4,2074.8,7967.9,2192.3,2017.6,6298.3,995.8
3684.0,1183.1,4312.5,3423.6,1300.1,1461.5,3953.1,409.8,1269.6,2970.0,1413.1
2014.0,353.2,912.7,3113.7,991.5,637.8,4227.2,2731.3,756.9,2019.9,776.8
1600.4,2081.4,946.9,3274.3,3706.6,2232.4,2517.9,565.5,5376.3,1680.7,855.6
2031.8,3282.6,2724.1,759.2,3314.7,1722.4,2699.9,952.2,4174.4,2092.6,4680.0
529.6,589.3,1492.2,5849.4,8692.8,888.3,1886.4,2047.0,3211.6,3670.1,741.4
1903.9,362.6,3458.6,1379.0,689.3,2359.1,1344.9,4960.0,885.3,10703.9,3581.9
5065.2,793.9,7561.1,685.4,1528.7,5134.4,2711.9,670.9,4484.3,2373.1,1296.0
526.6,2560.1,1586.5,2048.9,508.7,1293.5,2655.1,8112.6,1534.2,5736.7,3394.4
2179.9,804.4,831.8,2963.2,1186.5,1105.1,1564.8,1585.9,3716.8,1206.6,3432.3
2570.3,473.8,2288.4,214.0,883.4,2618.8,1792.7,439.5,738.5,224.3,617.7
2873.4,1157.5,2071.4,1827.9,1855.8,4099.0,1537.1,3746.3,249.2,4399.0,644.2
766.4,1029.0,4303.1,887.6,1069.9,837.7,2217.9,3277.7,7068.9,12330.8,3041.6
2422.4,682.7,8328.5,2148.1,1434.8,2465.2,1086.7,278.6,2856.8,5292.1,2823.0
1797.8,1827.3,2075.2,2025.0,1722.3,1845.1,6273.0,2638.1,1966.7,3063.7,3063.9
3853.7,986.8,1231.0,943.1,3338.8,3210.9,652.9,2471.7,5419.7,1497.8,2324.3
3243.4,628.6,2041.8,5002.5,1124.9,3519.1,1847.8,1054.1,1673.7,1186.9,888.3
1475.2,1909.8,1583.1,1462.2,2166.3,2765.9,724.0,1477.5,372.8,1588.0,2039.4
2852.1,2045.3,2803.3,1904.9,1053.2,740.4,1465.0,979.4,1642.9,1219.9,2528.2
1880.3,2586.3,2575.8,1566.0,1644.7,2700.7,12794.3,819.5,1869.5,694.7,1778.0
1054.4,1642.7,2047.2,1222.3,434.0,5655.8,3538.4,1628.7,883.8,1935.3,2413.4
3347.6,3603.9,4190.4,449.1,1417.0,4001.7,863.6,4795.4,7694.8,4689.1,3069.5
1263.9,2264.9,615.9,967.9,1023.9,1899.9,1321.2,2228.9,3649.2,1024.8,2036.3
1296.2,2105.1,3130.5,3778.1,3091.0,2517.9,580.5,761.3,935.1,2408.8,643.7
2368.5,2234.1,384.3,757.4,4167.6,3158.7,915.7,790.1,254.6,5866.6,1868.4
8159.8,1551.0,2266.7,3688.7,6708.1,2699.5,1811.5,1848.9,783.2,1332.1,1883.7
5461.7,1281.7,4230.7,1693.5,4889.5,3106.9,2943.5,3956.3,3521.1,4234.6,9950.8
6591.4,2625.8,1269.8,2423.9,387.2,3509.4,774.3,4438.1,8815.2,566.4,1736.7
771.6,453.7,1660.6,3005.3,3306.1,2045.0,477.5,1995.6,547.8,577.3,814.5
4187.5,2796.7,2340.4,906.8,1325.8,604.2,5385.4,10486.1,2822.2,3246.7,1592.1
494.9,920.4,1246.0,1328.5,1105.1,1878.5,915.9,10241.3,606.5,3677.0,1466.3
2618.2,2714.8,2050.1,730.2,1386.3,2069.9,1968.7,797.5,5079.5,246.0,1480.2
865.2,2091.7,4078.1,586.6,11883.2,2124.9,2453.8,571.5,1741.9,3933.7,2138.7
2022.6,1734.6,600.4,597.7,4607.6,3662.2,4122.5,936.1,1593.9,4843.7,676.6
4464.5,1130.9,912.2,1762.5,739.8,396.4,1921.4,2772.2,4780.2,2938.3,8710.8
5371.5,3263.2,2630.4,4837.2,307.8,1231.5,408.8,3073.2,998.0,20246.2,1194.7
1968.6,1310.5,1222.8,667.0,649.3,316.2,2797.2,1287.3,8492.2,668.3,5890.2
6360.2,5022.3,2181.7,1379.4,5018.3,959.9,2245.2,1745.9,886.1,2258.5,3273.0
858.6,2612.6,303.9,781.1,1254.0,2406.4,3624.4,1931.9,2844.9,1590.1,2499.4
2395.9,1203.3,1360.6,2922.2,7705.4,4747.9,732.7,734.8,1177.9,1956.9,1879.2
4876.7,5095.4,1816.3,1506.9,2733.7,4232.6,2812.8,1280.2,1107.9,743.6,2110.7
2976.5,3254.8,4543.3,5909.1,601.9,2499.4,2569.3,1704.2,932.0,5742.8,1129.0
312.9,1837.3,1494.7,7991.7,2675.1,1416.3,1544.6,1530.4,10654.2,3103.8,586.6
1486.9,1774.2,745.4,434.3,2911.6,949.8,4909.9,1819.9,1237.2,261.5,4807.1
2286.6,1263.3,886.9,6498.2,771.7,1346.3,2852.1,5771.1,1520.7,1004.4,1660.1
3727.8,4462.7,601.8,1982.2,574.0,3667.9,2534.9,865.3,6169.2,2363.8,2165.0
1566.7,1796.5,1332.5,999.3,4833.4,1219.0,1186.6,1630.4,5651.1,4469.1,1318.3
4824.3,1971.4,920.8,1235.3,5424.1,9568.9,2335.2,1149.1,1636.1,982.4,1103.9
1020.4,1696.8,1991.3,1606.0,1514.7,3322.2,1505.1,1584.4,1569.9,6214.4,1220.5
2913.3,993.6,2392.2,2798.9,4304.5,1329.5,741.6,965.7,3911.3,9560.6,3524.7
658.7,3430.7,849.8,1367.4,2100.2,2402.6,1905.2,1117.8,4221.6,1185.5,4932.5
609.4,2148.3,678.0,927.7,1199.4,6102.7,5148.3,3638.8,1856.8,2101.6,4980.0
3168.6,1834.3,5939.2,3469.0,2195.0,1252.4,1165.2,1381.7,2606.1,3528.5,569.4
381.0,844.6,1304.9,4706.8,1444.7,2216.8,2525.8,797.2,5813.3,1062.3,6297.0
1634.4,1380.2,743.5,2117.2,10976.4,2517.1,2244.8,1060.7,2903.3,2051.0,1719.4
2686.1,423.0,1668.3,693.9,1850.3,1013.0,1069.9,622.2,4414.0,1051.3,1097.3
6151.8,2848.0,355.1,5476.9,6756.9,6269.8,3085.8,748.9,1738.2,567.5,904.3
743.4,1094.9,2061.4,1266.6,1223.8,1432.7,6000.4,10208.8,1260.7,2365.8,922.4
3341.3,1235.0,1023.6,8966.7,611.0,254.1,3254.7,1347.4,1078.4,16079.9,3242.8
1725.4,1026.2,2582.8,452.0,1196.5,1755.2,2144.8,1613.3,1038.4,3776.4,482.4
1447.6,1194.7,4062.2,1252.5,2566.1,2360.0,416.5,1715.5,448.5,2394.7,1008.0
4672.0,1564.6,976.5,4721.5,900.1,3698.8,2628.1,1349.7,620.9,4882.1,2698.3
975.0,2198.8,4043.8,1977.6,2187.9,4128.2,6184.6,1643.1,620.2,637.7,1040.2
855.8,470.6,7928.8,2758.6,1189.1,1761.6,433.1,4563.6,380.1,2719.0,415.4
1298.3,4886.1,489.2,1605.2,2987.6,2621.1,1912.5,2688.2,1109.1,8486.5,498.5
4580.9,2104.0,2962.2,3414.0,2820.0,945.0,1438.0,566.1,1424.0,2340.3,2938.6
2472.9,444.0,1153.2,1064.4,633.9,926.4,1809.9,5602.9,843.5,732.8,1119.3
2368.4,4812.5,1687.1,568.7,674.2,2102.0,4008.6,7727.9,702.1,2022.0,793.2
881.0,823.3,1383.8,892.6,13135.5,1251.7,3984.7,1066.8,10792.3,2371.4,3531.7
1126.8,3948.7,2363.5,1335.2,762.1,1495.1,1396.2,3623.6,1501.5,388.7,3031.9
5087.5,476.8,7660.1,5526.6,1091.5,739.7,4198.1,604.4,1059.3,631.4,1816.6
5838.0,2440.4,4082.5,1364.5,1954.4,677.8,1673.2,995.5,1590.5,1505.4,1405.9
9760.0,7435.6,5613.4,7601.1,5627.6,1776.0,1636.1,2182.7,1527.6,786.8,2292.2
516.5,2018.5,815.8,1694.5,2106.9,1363.4,486.7,699.0,2608.7,1157.5,2831.8
1822.1,1543.4,2387.8,1053.7,2490.7,1292.6,13753.2,729.9,1358.6,1403.1,613.1
3231.3,1283.1,269.4,3153.0,1086.9,1662.5,3107.1,1350.5,1341.7,12987.7,322.8
646.3,754.7,7564.5,1079.6,2191.1,1237.4,2929.4,1789.7,2213.8,5063.4,2571.4
1004.2,2320.8,12518.0,2841.2,2041.7,604.0,3227.7,3632.9,2322.0,1980.8,17431.5
3584.4,4875.7,1907.4,1627.4,2997.9,1626.1,1736.5,2619.0,1199.6,2156.7,1927.7
3919.1,1108.7,365.1,1410.2,2484.5,3910.0,1038.7,2789.7,4483.3,3297.8,960.5
1046.7,2560.6,6636.1,1828.6,1584.0,604.4,1351.0,1020.3,1847.8,539.0,1390.1
806.6,3836.0,909.3,1143.8,2265.8,1257.7,11939.0,3806.3,1833.1,2427.2,274.7
4843.4,2723.1,1705.3,2843.2,3134.7,1295.8,2450.7,4183.8,2601.7,1477.2,2292.3
5463.2,3385.2,713.0,2891.0,2600.2,4588.4,1856.1,1345.5,605.1,1037.2,4752.2
2118.3,1669.3,5097.5,4322.9,1003.7,4725.8,479.7,2611.4,2375.7,4536.1,2452.4
1486.8,1583.7,15593.3,1931.6,2915.1,358.9,932.7,2738.1,496.9,2806.0,1012.2
790.7,1009.2,6136.6,2360.7,872.8,3361.9,3511.5,1332.7,3894.6,4045.7,3572.7
1054.7,704.0,466.7,1070.2,1347.2,1437.8,1741.0,7232.9,1377.9,1738.9,422.4
10746.9,631.0,1027.1,3154.5,2201.6,6731.5,3216.4,1694.2,4168.3,4578.1,1066.2
3906.6,1513.5,1664.4,2027.1,1333.3,1277.1,3975.0,532.1,773.3,3102.0,1705.6
3996.6,2407.5,622.1,1901.3,2772.9,2180.3,1243.1,1452.2,1155.1,626.3,561.0
2470.1,900.4,2865.4,1123.2,632.4,1304.6,9657.6,1674.9,3031.1,2069.5,587.5
5762.8,1482.9,633.7,1200.2,1533.0,3293.1,1048.8,14709.9,854.3,2950.1,372.7
1637.7,2425.5,738.3,5998.3,2559.5,1402.3,2537.5,1124.8,4920.2,4073.4,2437.5
2949.4,554.6,5846.3,1669.9,4105.3,3294.1,4055.3,781.9,865.8,10922.9,536.2
751.4,1871.7,1874.3,1173.8,2959.8,3720.7,1782.0,1458.6,1776.1,1214.5,464.7
2300.2,3336.5,1598.6,295.3,1144.4,3731.5,572.1,3154.9,1266.1,1781.1,1044.5
728.9,5695.3,3472.6,3028.4,3740.0,2703.1,3848.0,1063.0,5443.3,5068.2,2451.3
1436.0,679.4,2171.0,6960.0,714.3,4082.5,1240.0,1327.6,706.0,990.3,3033.4
3350.6,2183.5,1211.2,747.8,1899.6,1350.2,2140.8,1398.3,1427.2,2053.2,2396.5
4813.3,1380.8,2797.3,7653.3,2857.4,4588.9,1100.5,1016.1,1591.6,1733.1,4258.4
1008.5,1684.3,4272.1,2148.3,1792.5,2188.1,733.6,724.1,507.5,2133.1,3771.0
3335.8,4513.8,5787.0,2029.9,1717.0,5888.6,1031.9,704.3,1378.7,1255.6,1879.3
916.0,2430.3,1146.8,4829.8,695.3,1617.2,1383.1,2174.8,3794.7,2237.2,1631.3
3143.2,3549.0,2242.5,2465.3,3033.0,485.3,1365.6,2443.0,1431.8,1435.8,2440.4
2485.2,2627.1,959.3,581.6,3441.0,998.3,944.6,878.8,4540.6,2142.3,2378.0
3138.9,1747.8,4064.9,694.1,758.6,725.9,2533.4,2711.2,1238.8,1501.2,4986.3
1037.4,2290.1,1044.6,4345.0,2989.1,590.4,1467.6,342.7,3715.9,9300.7,316.0
577.3,2067.0,1781.5,1301.6,450.3,2342.0,3677.6,17634.1,5145.3,639.7,1790.9
2903.5,1042.5,3374.5,3173.9,4865.3,3435.1,2271.3,1085.3,642.6,2154.3,1308.9
1414.1,4435.7,5405.3,673.0,1527.9,1278.5,2326.1,295.0,561.9,1645.8,3391.0
1920.3,3094.0,2117.2,5019.2,5935.5,984.0,3666.2,2714.9,13409.7,955.0,1646.8
791.7,830.2,2461.3,2131.2,2788.2,2740.2,1497.4,1489.2,831.6,1031.8,1727.7
2116.7,3192.7,2942.7,6283.4,830.4,1501.1,890.5,5023.2,1209.6,4555.2,5780.4
2516.8,2285.7,1864.8,1402.9,1274.2,1606.9,7781.5,785.7,2129.6,3194.0,1440.1
2522.1,542.6,5218.9,4469.0,1671.1,894.4,3409.5,721.6,809.4,1732.1,6090.2
3018.3,1077.5,470.7,1869.1,2210.9,1705.8,7670.3,1626.9,291.3,1305.4,2601.2
2463.9,1569.7,1375.0,365.1,1936.5,1379.0,2207.0,2678.6,4879.8,841.8,642.1
1142.3,1003.8,934.2,5744.1,2036.0,8759.7,1803.6,708.0,947.2,4103.4,729.9
2825.1,1359.1,859.3,5481.9,1129.1,932.6,1697.5,1204.0,10635.9,4222.9,1127.1
1236.1,359.4,2018.1,994.6,1939.9,375.0,1769.8,7037.0,1888.1,972.9,1778.7
1717.5,10440.7,1385.4,690.5,1839.3,2114.2,2835.1,3309.7,8642.3,1122.7,1043.9
410.2,3069.7,889.0,3690.1,1220.1,7192.3,574.3,4098.4,3725.9,2755.2,739.7
2765.3,2001.2,418.1,6289.4,1371.3,5913.4,1712.8,3967.4,909.0,2146.4,2028.7
1395.7,902.0,155.5,919.1,3166.6,592.2,698.9,573.7,2136.9,884.7,4799.5
3254.2,2122.0,2305.7,982.0,982.3,3193.3,3754.5,3171.0,1240.8,1322.1,858.0
3342.9,376.5,310.0,363.6,325.7,5354.6,3392.9,693.1,1661.1,5840.9,2697.7
9813.4,1650.1,1070.5,761.4,1842.6,3823.2,1957.3,1357.6,4940.5,2760.4,1651.2
979.2,1475.0,2639.1,968.5,673.9,1231.4,1738.2,5381.0,714.8,2167.6,1448.0
1506.7,6195.0,1929.4,870.6,3681.2,3471.0,811.6,696.2,2510.9,1761.0,1240.8
4209.2,1125.7,2533.2,4627.2,1378.4,418.5,1309.7,2103.6,4033.6,1191.6,7175.8
639.7,2061.8,1493.2,5311.7,556.2,2541.5,1487.1,6144.5,931.8,2520.6,924.7
2101.6,1345.5,1328.5,368.7,2519.1,760.7,740.0,521.0,776.8,2698.3,2594.0
3074.7,795.1,2147.0,1105.1,3880.8,2542.3,1069.3,4156.6,2713.2,596.1,474.7
615.1,6763.8,802.4,8110.5,769.8,706.9,3655.4,3791.1,2820.5,3105.4,952.1
3520.7,2190.7,1349.9,1950.2,4223.9,2473.7,321.7,3688.5,3469.3,1335.1,1985.0
1978.7,371.1,1311.2,1352.4,1592.4,1187.2,3072.6,946.4,3744.6,2959.0,5368.7
7237.6,7276.2,700.3,2381.2,1018.2,24940.3,2955.0,5614.2,2561.4,219.6,966.0
1044.8,1323.3,2410.7,2700.2,221.0,1495.9,1225.7,5458.0,2903.9,1561.7,2162.3
468.9,3068.9,1317.6,947.8,5173.9,2250.4,1061.7,1114.9,2422.9,2276.8,1851.1
690.4,777.1,993.6,1545.5,1749.3,1590.8,1650.1,8143.7,3566.7,4677.8,2621.3
1915.9,2509.8,2166.0,3450.9,828.7,3228.6,2066.6,426.0,1936.4,635.9,1178.5
1591.8,541.5,1732.0,1909.8,3307.9,1257.6,2252.0,1675.2,1293.9,475.1,1653.6
3280.0,856.6,1518.9,1708.9,4367.5,1852.1,2276.7,1795.6,1219.5,729.5,1439.3
2476.7,1995.1,5905.3,3853.3,4877.8,355.7,6396.3,2238.2,2507.7,3702.7,1839.1
767.9,5755.6,977.9,821.7,1499.0,1327.7,1813.6,1671.4,5311.9,2610.9,910.3
1016.0,1325.4,1329.6,1197.8,748.9,2280.9,1255.8,844.3,2666.1,3562.6,1485.5
7519.0,10640.4,2690.6,1242.6,2242.1,678.9,900.1,470.5,1093.6,674.5,2978.7
992.9,2255.9,3289.0,4615.0,1362.8,2318.1,2378.0,5002.4,3384.1,5129.1,477.4
1062.7,4127.6,2877.2,1635.9,1237.4,3398.0,371.1,3407.6,1944.1,1222.8,2702.6
1327.6,1850.5,1742.4,3280.1,2053.6,392.6,593.7,759.5,2605.1,2822.8,6879.4
803.1,5153.4,383.6,1833.9,2199.9,2193.5,1411.4,1986.9,673.1,3612.4,2208.0
2415.8,1446.3,1390.8,2751.2,6450.9,592.9,569.5,2237.2,1386.1,1996.8,1774.0
2973.8,1438.1,687.8,961.1,1590.2,662.5,1755.5,1898.1,1358.0,2137.5,497.0
843.4,724.8,3655.1,11440.7,893.7,1497.9,1038.2,2158.1,1111.3,2267.0,3078.0
679.2,2246.7,430.4,1472.6,1395.6,1505.2,1408.6,1216.9,1461.7,2187.5,2237.3
1982.6,1142.7,4291.0,6125.9,645.0,2062.0,1243.3,3791.4,1789.9,1886.6,2686.4
1425.1,6918.7,2718.4,3809.6,1515.6,1638.8,3461.0,3193.7,665.9,2002.4,2641.4
1629.1,2448.3,1685.1,299.6,633.5,3944.1,1487.0,2104.3,1802.8,934.3,1244.3
2352.3,2552.4,10412.1,1233.7,6880.9,908.4,2672.8,2084.5,1634.9,1799.9,1098.7
3726.1,921.4,2330.9,3309.9,5471.8,3934.0,2858.2,1085.5,964.3,727.2,673.6
1806.0,1010.4,4719.1,1137.8,1949.6,1463.1,588.1,4322.3,3153.9,3457.9,2910.1
984.8,1000.2,2595.6,6212.6,2462.1,3955.1,1187.1,4351.5,1292.6,2191.0,1348.9
3682.4,3722.7,554.8,5219.9,12102.0,1360.7,1633.6,4873.4,1907.2,1802.3,8246.8
611.9,961.8,2525.7,494.9,1341.6,1331.8,3902.7,3147.2,470.3,1038.5,1041.0
1520.4,751.4,2594.9,1037.6,2895.5,1803.9,830.1,5489.7,5620.5,2280.8,1493.1
776.6,4259.4,3491.6,942.8,1043.7,2605.9,706.0,1096.0,786.5,807.0,1016.3
3732.4,444.2,2557.5,2222.4,3923.2,2220.8,1335.3,941.8,3993.1,2690.7,1218.6
3741.1,1265.6,1806.7,1114.8,2771.3,816.2,1423.9,1071.0,2232.7,2467.1,747.5
2502.7,554.8,10441.9,1200.9,4185.6,2123.7,2193.9,711.3,3550.2,1879.8,2633.6
1681.5,2006.3,889.1,1599.9,1292.2,1028.2,2013.5,2418.0,2209.7,1666.0,2512.1
2194.5,1954.8,2065.1,4658.3,689.5,1401.3,2369.7,509.7,5464.7,2216.9,3887.5
4428.5,2514.8,303.1,2034.8,2142.0,757.9,431.9,2615.8,665.6,9406.3,2231.7
5330.5,1853.7,3298.5,1886.8,4041.9,354.0,3679.4,3087.2,1598.3,1303.3,1423.3
2267.0,4775.4,1179.3,463.4,13195.9,3094.1,1322.2,4680.1,3816.0,2680.7,1234.4
3083.6,4322.8,456.7,2163.7,2295.1,2236.9,1876.1,4669.7,1526.8,1804.0,2327.5
1568.0,596.6,2145.9,2165.4,1350.0,1626.4,142.0,4753.9,3717.6,620.0,1053.2
5760.7,717.7,2651.2,1219.7,2510.2,1882.0,1441.5,2467.1,1218.7,433.8,860.8
781.9,501.0,2429.7,1574.6,2399.8,2742.4,3311.6,2503.7,825.8,2874.5,2159.1
10426.3,1819.5,2456.1,1676.0,1880.2,1781.3,1277.0,2083.7,2973.2,1292.6,3527.9
3201.7,894.1,836.4,2587.7,1130.0,783.2,7140.4,834.6,534.4,965.9,2176.2
1917.6,8182.6,977.8,2184.0,4459.5,1067.2,3174.7,417.5,7383.5,4007.0,1048.9
3511.7,5169.6,644.9,1118.9,5307.4,1908.3,2563.0,1912.5,3689.3,2725.3,1968.4
336.5,3017.0,3240.2,670.7,708.2,2735.5,2112.1,372.5,936.7,2324.1,3106.8
1132.9,1606.9,894.7,5214.2,2079.1,1059.8,716.9,656.2,7702.1,1573.7,1313.4
1524.5,1092.1,1659.7,1859.3,1829.9,658.5,3692.1,1161.7,1067.5,1029.6,779.0
2240.0,3699.6,1013.9,413.8,795.0,1263.2,675.1,1119.9,1163.0,1785.8,564.6
2875.8,6827.8,5672.0,1133.2,3086.9,2807.9,1746.2,2083.1,3122.6,3665.4,944.5
3288.4,6858.0,3661.9,6180.6,228.9,2911.9,2233.7,4112.0,734.7,1206.0,3716.1
774.5,2194.8,1783.7,1545.7,2858.8,740.7,968.7,1617.4,691.6,4840.3,954.3
3391.6,897.5,3175.9,499.2,5579.7,4483.3,1162.0,934.0,2607.7,533.3,1859.0
947.6,1475.2,1080.2,954.6,7071.6,3376.0,553.4,897.3,3590.2,3924.3,597.0
3161.8,2235.1,382.5,1309.6,1621.4,1879.6,628.6,982.0,1098.4,1177.9,1193.7
1626.0,2316.3,7475.5,3629.0,5184.8,1230.8,809.9,3432.8,1784.7,3243.0,892.6
3037.7,1571.5,1250.5,1348.3,2676.7,3358.7,1348.7,2381.4,2374.8,3263.9,3982.0
7700.0,1246.2,5813.9,1985.6,753.1,1074.5,2624.8,3226.0,801.9,981.3,1180.3
906.2,401.8,306.3,1332.2,2212.0,3054.8,608.0,616.3,1185.2,1812.9,4052.2
3210.5,1347.1,2411.8,920.7,1918.8,1720.0,5560.5,2683.4,975.9,983.9,1385.1
517.2,1504.2,1611.7,2626.0,2950.4,1956.9,490.8,680.7,1114.2,3046.8,2965.6
1481.0,11941.6,6306.0,4875.3,3167.0,2609.3,2461.3,426.7,779.7,1513.7,2002.8
1636.7,2248.1,336.1,2709.5,1900.2,1556.3,3796.6,783.3,1495.9,2270.0,913.8
364.1,718.8,1716.8,1481.5,1781.8,1067.0,632.8,2017.5,1582.5,3011.7,994.1
359.0,225.1,1311.4,2002.9,1501.4,1150.4,506.2,398.8,2425.6,1507.1,1351.8
526.7,834.6,1874.5,2270.4,1585.4,5450.2,1140.9,5061.9,2150.6,1971.4,3812.4
1097.4,1389.4,679.4,3820.6,2364.7,4351.3,2130.0,4369.6,994.4,3983.0,1315.2
1811.7,3237.9,11640.8,3484.4,3757.4,1168.8,2050.0,1674.6,5575.5,1608.8,5233.5
638.2,5536.0,907.7,3580.0,905.5,2965.1,837.1,4143.0,3555.3,1118.2,2871.1
3858.2,863.8,790.6,767.4,685.1,764.4,3788.9,2825.0,465.5,1202.1,716.0
3601.9,1261.8,525.6,2071.7,2937.1,843.1,1462.7,878.4,4891.4,1280.4,1014.9
